Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
19/05/2023 10:00;19/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.7;µg/m3;A;1
19/05/2023 11:00;19/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.725;µg/m3;A;1
19/05/2023 12:00;19/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.9;µg/m3;A;1
19/05/2023 13:00;19/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.225;µg/m3;A;1
19/05/2023 14:00;19/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.225;µg/m3;A;1
19/05/2023 15:00;19/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.575;µg/m3;A;1
19/05/2023 16:00;19/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.075;µg/m3;A;1
19/05/2023 17:00;19/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.375;µg/m3;A;1
19/05/2023 18:00;19/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.025;µg/m3;A;1
19/05/2023 19:00;19/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.65;µg/m3;A;1
19/05/2023 20:00;19/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.3;µg/m3;A;1
19/05/2023 21:00;19/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.85;µg/m3;A;1
19/05/2023 22:00;19/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.35;µg/m3;A;1
19/05/2023 23:00;20/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.925;µg/m3;A;1
20/05/2023 00:00;20/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.075;µg/m3;A;1
20/05/2023 01:00;20/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.4;µg/m3;A;1
20/05/2023 02:00;20/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.875;µg/m3;A;1
20/05/2023 03:00;20/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.175;µg/m3;A;1
20/05/2023 04:00;20/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.375;µg/m3;A;1
20/05/2023 05:00;20/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.55;µg/m3;A;1
20/05/2023 06:00;20/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.5;µg/m3;A;1
20/05/2023 07:00;20/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.4;µg/m3;A;1
20/05/2023 08:00;20/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.375;µg/m3;A;1
20/05/2023 09:00;20/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.725;µg/m3;A;1
20/05/2023 10:00;20/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.625;µg/m3;A;1
20/05/2023 11:00;20/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.225;µg/m3;A;1
20/05/2023 12:00;20/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.35;µg/m3;A;1
20/05/2023 13:00;20/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.3;µg/m3;A;1
20/05/2023 14:00;20/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.425;µg/m3;A;1
20/05/2023 15:00;20/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.85;µg/m3;A;1
20/05/2023 16:00;20/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.725;µg/m3;A;1
20/05/2023 17:00;20/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.825;µg/m3;A;1
20/05/2023 18:00;20/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.35;µg/m3;A;1
20/05/2023 19:00;20/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.925;µg/m3;A;1
20/05/2023 20:00;20/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.725;µg/m3;A;1
20/05/2023 21:00;20/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.825;µg/m3;A;1
20/05/2023 22:00;20/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.025;µg/m3;A;1
20/05/2023 23:00;21/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.675;µg/m3;A;1
21/05/2023 00:00;21/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.025;µg/m3;A;1
21/05/2023 01:00;21/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.125;µg/m3;A;1
21/05/2023 02:00;21/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9;µg/m3;A;1
21/05/2023 03:00;21/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.375;µg/m3;A;1
21/05/2023 04:00;21/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.275;µg/m3;A;1
21/05/2023 05:00;21/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.55;µg/m3;A;1
21/05/2023 06:00;21/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.975;µg/m3;A;1
21/05/2023 07:00;21/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.5;µg/m3;A;1
21/05/2023 08:00;21/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.825;µg/m3;A;1
21/05/2023 09:00;21/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.225;µg/m3;A;1
21/05/2023 10:00;21/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.125;µg/m3;A;1
21/05/2023 11:00;21/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.475;µg/m3;A;1
21/05/2023 12:00;21/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.075;µg/m3;A;1
21/05/2023 13:00;21/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.525;µg/m3;A;1
21/05/2023 14:00;21/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.775;µg/m3;A;1
21/05/2023 15:00;21/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.45;µg/m3;A;1
21/05/2023 16:00;21/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.8;µg/m3;A;1
21/05/2023 17:00;21/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.5;µg/m3;A;1
21/05/2023 18:00;21/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.925;µg/m3;A;1
21/05/2023 19:00;21/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.825;µg/m3;A;1
21/05/2023 20:00;21/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.075;µg/m3;A;1
21/05/2023 21:00;21/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.925;µg/m3;A;1
21/05/2023 22:00;21/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.2;µg/m3;A;1
21/05/2023 23:00;22/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.575;µg/m3;A;1
22/05/2023 00:00;22/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.625;µg/m3;A;1
22/05/2023 01:00;22/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.875;µg/m3;A;1
22/05/2023 02:00;22/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.8;µg/m3;A;1
22/05/2023 03:00;22/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.4;µg/m3;A;1
22/05/2023 04:00;22/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.325;µg/m3;A;1
22/05/2023 05:00;22/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.825;µg/m3;A;1
22/05/2023 06:00;22/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.35;µg/m3;A;1
22/05/2023 07:00;22/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.65;µg/m3;A;1
22/05/2023 08:00;22/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.75;µg/m3;A;1
22/05/2023 09:00;22/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.5;µg/m3;A;1
22/05/2023 10:00;22/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.15;µg/m3;A;1
22/05/2023 11:00;22/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.225;µg/m3;A;1
22/05/2023 12:00;22/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.775;µg/m3;A;1
22/05/2023 13:00;22/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.1;µg/m3;A;1
22/05/2023 14:00;22/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.725;µg/m3;A;1
22/05/2023 15:00;22/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.725;µg/m3;A;1
22/05/2023 16:00;22/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.2;µg/m3;A;1
22/05/2023 17:00;22/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.675;µg/m3;A;1
22/05/2023 18:00;22/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.3;µg/m3;A;1
22/05/2023 19:00;22/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.7;µg/m3;A;1
22/05/2023 20:00;22/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.8;µg/m3;A;1
22/05/2023 21:00;22/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.4;µg/m3;A;1
22/05/2023 22:00;22/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.525;µg/m3;A;1
22/05/2023 23:00;23/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.625;µg/m3;A;1
23/05/2023 00:00;23/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.525;µg/m3;A;1
23/05/2023 01:00;23/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.475;µg/m3;A;1
23/05/2023 02:00;23/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.75;µg/m3;A;1
23/05/2023 03:00;23/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.925;µg/m3;A;1
23/05/2023 04:00;23/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.625;µg/m3;A;1
23/05/2023 05:00;23/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.875;µg/m3;A;1
23/05/2023 06:00;23/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.65;µg/m3;A;1
23/05/2023 07:00;23/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.575;µg/m3;A;1
23/05/2023 08:00;23/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.975;µg/m3;A;1
23/05/2023 09:00;23/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.7;µg/m3;A;1
23/05/2023 10:00;23/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.825;µg/m3;A;1
23/05/2023 11:00;23/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.05;µg/m3;A;1
23/05/2023 12:00;23/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.175;µg/m3;A;1
23/05/2023 13:00;23/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.8;µg/m3;A;1
23/05/2023 14:00;23/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.45;µg/m3;A;1
23/05/2023 15:00;23/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.375;µg/m3;A;1
23/05/2023 16:00;23/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.625;µg/m3;A;1
23/05/2023 17:00;23/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.3;µg/m3;A;1
23/05/2023 18:00;23/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.45;µg/m3;A;1
23/05/2023 19:00;23/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.675;µg/m3;A;1
23/05/2023 20:00;23/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.575;µg/m3;A;1
23/05/2023 21:00;23/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.65;µg/m3;A;1
23/05/2023 22:00;23/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.875;µg/m3;A;1
23/05/2023 23:00;24/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.075;µg/m3;A;1
24/05/2023 00:00;24/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.525;µg/m3;A;1
24/05/2023 01:00;24/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.825;µg/m3;A;1
24/05/2023 02:00;24/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.5;µg/m3;A;1
24/05/2023 03:00;24/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.625;µg/m3;A;1
24/05/2023 04:00;24/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.95;µg/m3;A;1
24/05/2023 05:00;24/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.975;µg/m3;A;1
24/05/2023 06:00;24/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.025;µg/m3;A;1
24/05/2023 07:00;24/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.6;µg/m3;A;1
24/05/2023 08:00;24/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.75;µg/m3;A;1
24/05/2023 09:00;24/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.825;µg/m3;A;1
24/05/2023 10:00;24/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.2;µg/m3;A;1
24/05/2023 11:00;24/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.7;µg/m3;A;1
24/05/2023 12:00;24/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.35;µg/m3;A;1
24/05/2023 13:00;24/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.825;µg/m3;A;1
24/05/2023 14:00;24/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.375;µg/m3;A;1
24/05/2023 15:00;24/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.8;µg/m3;A;1
24/05/2023 16:00;24/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.675;µg/m3;A;1
24/05/2023 17:00;24/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.325;µg/m3;A;1
24/05/2023 18:00;24/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.725;µg/m3;A;1
24/05/2023 19:00;24/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12;µg/m3;A;1
24/05/2023 20:00;24/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.775;µg/m3;A;1
24/05/2023 21:00;24/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.8;µg/m3;A;1
24/05/2023 22:00;24/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.775;µg/m3;A;1
24/05/2023 23:00;25/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.175;µg/m3;A;1
25/05/2023 00:00;25/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.95;µg/m3;A;1
25/05/2023 01:00;25/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.525;µg/m3;A;1
25/05/2023 02:00;25/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.725;µg/m3;A;1
25/05/2023 03:00;25/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.175;µg/m3;A;1
25/05/2023 04:00;25/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.05;µg/m3;A;1
25/05/2023 05:00;25/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.4;µg/m3;A;1
25/05/2023 06:00;25/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.775;µg/m3;A;1
25/05/2023 07:00;25/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.3;µg/m3;A;1
25/05/2023 08:00;25/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.225;µg/m3;A;1
25/05/2023 09:00;25/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.975;µg/m3;A;1
25/05/2023 10:00;25/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.475;µg/m3;A;1
25/05/2023 11:00;25/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.25;µg/m3;A;1
25/05/2023 12:00;25/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.425;µg/m3;A;1
25/05/2023 13:00;25/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.25;µg/m3;A;1
25/05/2023 14:00;25/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.425;µg/m3;A;1
25/05/2023 15:00;25/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.275;µg/m3;A;1
25/05/2023 16:00;25/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.625;µg/m3;A;1
25/05/2023 17:00;25/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7;µg/m3;A;1
25/05/2023 18:00;25/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.8;µg/m3;A;1
25/05/2023 19:00;25/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.175;µg/m3;A;1
25/05/2023 20:00;25/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.45;µg/m3;A;1
25/05/2023 21:00;25/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.275;µg/m3;A;1
25/05/2023 22:00;25/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.275;µg/m3;A;1
25/05/2023 23:00;26/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.25;µg/m3;A;1
26/05/2023 00:00;26/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.3;µg/m3;A;1
26/05/2023 01:00;26/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.875;µg/m3;A;1
26/05/2023 02:00;26/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.725;µg/m3;A;1
26/05/2023 03:00;26/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.425;µg/m3;A;1
26/05/2023 04:00;26/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.625;µg/m3;A;1
26/05/2023 05:00;26/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.6;µg/m3;A;1
26/05/2023 06:00;26/05/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.775;µg/m3;A;1
26/05/2023 07:00;26/05/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.475;µg/m3;A;1
26/05/2023 08:00;26/05/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.1;µg/m3;A;1
26/05/2023 09:00;26/05/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.65;µg/m3;A;1
26/05/2023 10:00;26/05/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.1;µg/m3;A;1
26/05/2023 11:00;26/05/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.55;µg/m3;A;1
26/05/2023 12:00;26/05/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.85;µg/m3;A;1
26/05/2023 13:00;26/05/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.175;µg/m3;A;1
26/05/2023 14:00;26/05/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.325;µg/m3;A;1
26/05/2023 15:00;26/05/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.7;µg/m3;A;1
26/05/2023 16:00;26/05/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.775;µg/m3;A;1
26/05/2023 17:00;26/05/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.15;µg/m3;A;1
26/05/2023 18:00;26/05/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.95;µg/m3;A;1
26/05/2023 19:00;26/05/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.725;µg/m3;A;1
26/05/2023 20:00;26/05/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.6;µg/m3;A;1
26/05/2023 21:00;26/05/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.425;µg/m3;A;1
26/05/2023 22:00;26/05/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.925;µg/m3;A;1
26/05/2023 23:00;27/05/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.85;µg/m3;A;1
27/05/2023 00:00;27/05/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.625;µg/m3;A;1
27/05/2023 01:00;27/05/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.9;µg/m3;A;1
27/05/2023 02:00;27/05/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.85;µg/m3;A;1
27/05/2023 03:00;27/05/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.8;µg/m3;A;1
27/05/2023 04:00;27/05/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.6;µg/m3;A;1
27/05/2023 05:00;27/05/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.525;µg/m3;A;1
